	T1	T2	T3	T4	T5
transcriptomics_835	-0.0684795927353526	0.0165655004167983	0.0302266849750053	0.00612028749814566	-0.0253184517671028
transcriptomics_836	-0.0602392853077315	-0.132851687434514	0.063287972158919	0.0265557703660728	0.324244821601118
transcriptomics_837	-0.0555673166187669	0.256807330216098	0.0154683352813871	-0.736892672398818	-0.215455529411605
transcriptomics_838	-0.0304794660521173	-0.0633246289702807	0.0645988988148621	-0.0201137887691091	0.0451826166742564
transcriptomics_839	-0.179344025547803	-0.0881994904350366	0.230416830381147	-0.572535247980271	0.374020622333792
transcriptomics_840	-0.038851672095023	-0.0674349696641662	0.120271321579269	-0.284294830982675	0.122345550720349
transcriptomics_841	0.0145515286103353	-0.053197985899343	-0.0145037633315198	0.25212219718112	-0.161274833051156
transcriptomics_842	-0.242216745547321	0.176280294662641	0.126016417124484	-0.269100014026382	0.139106884931682
transcriptomics_843	-0.153628410829386	0.0780082280748617	0.107585346539526	-0.333140550265178	0.383130723649572
transcriptomics_844	0.0381833003942386	0.0299423648005138	-0.122191920457669	-0.217121817603017	0.235490513835358
transcriptomics_845	0.0067487653265228	-0.334110709875387	0.297740694074698	-0.382223883866461	0.133930663413732
transcriptomics_846	-0.213583479447372	-0.126205781031152	0.347017812060614	-0.752236689287505	0.224462000442076
transcriptomics_847	-0.363682830587477	0.280628549694855	0.167184964582342	-0.204899313583241	0.121421058283809
transcriptomics_848	-0.111073447384508	-0.208285868488383	0.293666181742032	-0.314864043317231	0.22264371355658
transcriptomics_849	-0.239281532650176	0.145393225007256	0.121279563020836	-0.200321318941276	0.236437084949802
transcriptomics_850	0.116652907416145	0.0692852753158497	-0.0312154799169117	-0.738156475721528	-0.0647147292169624
transcriptomics_851	-0.1542997377631	0.0599541811290136	0.117773306654695	0.288555802416924	-0.412413272779522
transcriptomics_852	0.168730307446674	-0.0383671581570685	-0.152517355473631	-0.262758591553403	0.142712231401172
transcriptomics_853	-0.0501414773755816	-0.020598412502097	0.0227556528129624	0.204002478128216	-0.182762152471783
transcriptomics_854	-0.129511492669344	0.0796991462691626	0.108506048744578	-0.649817411451621	0.413433673919821
transcriptomics_855	0.022940022752876	-0.00763052018784083	0.00191011711022834	0.402631164303075	-0.48085387400587
transcriptomics_856	-0.111292286046449	-0.0124715481855726	0.0234046146004998	-0.298576024295245	0.40774341006133
transcriptomics_857	-0.234769362051725	0.238740241621827	0.0298732812052426	-0.51721789609651	0.130994942015637
transcriptomics_858	-0.244881113774884	-0.0472879549574072	0.106724947406674	0.0419184180821399	0.466377151823174
transcriptomics_859	-0.164528595093936	0.0330380129992396	0.1449730620433	0.480755561266771	-0.462619698041703
transcriptomics_860	-0.133471993454923	0.015203008490185	-0.0247632219569006	0.111504316154581	0.392964328198009
transcriptomics_861	-0.303954663170565	0.112377786653177	0.0930840667660691	-0.0642297980576543	0.132854766463787
transcriptomics_862	-0.0940638280278573	0.0717883854534658	0.154102074513304	-0.288480364283195	0.0171637550002841
transcriptomics_863	-0.156031935286938	0.155597865259142	0.00400620289219539	-0.359642490133576	0.295892315791358
transcriptomics_864	0.0125487034242375	0.214723374937901	-0.0633915942024913	-0.162364191199095	-0.334760588134796
transcriptomics_865	-0.0707911831914917	-0.0790646717945816	0.0743385060561993	-0.226559546451954	0.304487029172758
transcriptomics_866	0.205562185784008	0.0158605507188213	-0.245224786334517	-0.219499944117329	0.23317539525537
transcriptomics_867	0.0649724789146623	0.026479134272433	-0.142675216002617	0.118371148391552	0.362117714533918
transcriptomics_868	0.0376983711225974	-0.154121991907347	0.189191084336841	-0.56891382919251	0.0868246505271601
transcriptomics_869	-0.21308151257006	0.0426917947250021	0.125259871899597	0.181313630533395	0.0245010806341257
transcriptomics_870	-0.0918343960482975	0.124242701486826	-0.0881782532875885	0.108875676158147	0.115255710686024
transcriptomics_871	-0.135298462389143	0.0273343525147847	-0.0395274030352005	-0.0427137497520818	0.44569380056665
transcriptomics_872	-0.063618191094854	-0.0284149093734562	0.0610685101874422	-0.0376704596527002	-0.33644315452335
transcriptomics_873	0.153897864268451	-0.0162949425599759	-0.0655858390811093	-0.074223638541434	-0.0741317588438477
transcriptomics_874	-0.174853694693747	0.137204078860798	0.0800346681955585	-0.0181580247356052	-0.12612473146755
transcriptomics_875	-0.0898541398808617	-0.00155362124375329	0.216433300753262	-0.583826996914291	0.132186642201347
transcriptomics_876	0.0583664418954977	0.108534977996279	0.0315422487158721	-0.340724922465712	-0.420301225782763
transcriptomics_877	0.175872613548418	-0.0768317088712922	-0.100798647488291	-0.135229646693294	0.214365572145236
transcriptomics_878	-0.0342152267148159	0.077892472373159	0.00711236141500144	-0.279270721203624	-0.00953464298434337
transcriptomics_879	-0.0486602509893007	-0.135932136121626	0.0189336797870827	0.215110700149034	0.270408820515608
transcriptomics_880	-0.199856215012154	0.146961416384993	0.09116658251031	-0.656941432937125	0.54540581699049
transcriptomics_881	-0.112803382025686	-0.149187679647158	0.160594050633204	0.0851176853530297	-0.0292542493571678
transcriptomics_882	-0.193042954784017	-0.133075584527731	0.264568299305732	-0.196937653981852	0.218681072463741
transcriptomics_883	-0.233140395119121	0.137341976541869	-0.027303466669153	0.313365557561235	0.492196570297884
transcriptomics_884	-0.169375922007847	0.0272424644579853	0.0111457572333106	-0.193808329226619	0.474260385168635
transcriptomics_885	-0.0790226944694868	-0.0992563595362181	0.0876768741451626	-0.0102000167526942	0.244536897408839
transcriptomics_886	0.0447009376579903	-0.132233008305516	-0.0428124398134043	0.0548328545393495	0.26530392372983
transcriptomics_887	-0.0648288428722442	-0.0205415613001967	0.0684613679655823	-0.496470920085454	0.433265354324439
transcriptomics_888	0.0991957985318027	-0.0306233953918217	-0.0457309184098957	-0.0547128526535028	-0.243145225992661
transcriptomics_889	-0.123270980786329	-0.0336887400865664	0.155543161677792	-0.118176108833997	-0.337407649756398
transcriptomics_890	0.0135499416579452	-0.145208661428065	-0.0237002639073651	0.365954304438043	0.295244824934657
transcriptomics_891	-0.00687339758801634	-0.0504236747811865	-0.00762126798592211	-0.175853389712023	0.122766662581964
transcriptomics_892	-0.0342450928009952	0.180674089778449	-0.235434813859429	0.322169049278852	0.544112776532642
transcriptomics_893	-0.0316522953585649	0.14425136410156	0.0866903568315335	-0.569552022558429	-0.165223391762829
transcriptomics_894	-0.133093981904601	0.245398062981732	0.0238790526963247	-0.350929920977002	-0.0339450953071247
transcriptomics_895	-0.0328361990378938	-0.173397999671324	0.21616330153317	-0.169913395053354	-0.127982253806172
transcriptomics_896	-0.0648639909367534	0.218581697831704	-0.129867528988276	0.252814669870745	-0.286659040671329
transcriptomics_897	-0.0411011032583133	-0.0671359710653184	0.0642318077557844	-0.229941661031466	0.100211108514063
transcriptomics_898	-0.162949106208432	-0.0245507521796374	0.213537186665271	-0.449389057220154	0.255407058409102
transcriptomics_899	-0.0539859616037426	0.0353604584204817	0.0118963542227316	0.124989830525023	-0.000757819492226336
transcriptomics_900	-0.00914295560344978	0.123649080943695	0.14893878280891	-0.369301252277086	-0.765505301820284
transcriptomics_901	0.0606586620585363	-0.193310250057825	0.113733134234063	0.151291980638167	-0.222915868751978
transcriptomics_902	0.0137076999715274	-0.17728777422821	-0.0280661839847517	0.407870775593106	0.171235738571987
transcriptomics_903	-0.123217811218629	-0.150367937232706	0.0966967733658806	0.550203330179828	0.110454627004188
transcriptomics_904	0.0141925014712639	-0.20478856288357	0.140563258273093	-0.257869827383633	0.0156663207619971
transcriptomics_905	-0.147982528505866	-0.153666900318095	0.180490631929423	0.0671006157477188	0.272910233025963
transcriptomics_906	-0.22160421289235	0.140872803623477	0.08245988928318	-0.257084407986682	0.279606801995475
transcriptomics_907	0.201917096649842	-0.155420896247791	-0.0548952452870659	-0.0572629801226951	-0.12033237117954
transcriptomics_908	-0.00936678122842326	-0.244352848007046	0.0699659407491994	0.260279668707358	0.265061010494056
transcriptomics_909	-0.0994735742013486	-0.124691180474382	0.0281773199819934	0.215926543111634	0.399331629445732
transcriptomics_910	0.0377797395730575	-0.0597592724574802	-0.070097722532393	-0.149713206388096	0.306715740412649
transcriptomics_911	0.000338002228158551	0.0996838862914501	-0.0624495467393835	-0.576058416001577	0.297567757002096
transcriptomics_912	-0.0598315750091549	0.0187833414363128	0.180185121256632	-0.215632909833767	-0.51800920989651
transcriptomics_913	-0.114120752588777	-0.1308505222317	0.052126845502763	0.394409925830537	0.217977751003448
transcriptomics_914	-0.175026030436843	-0.110004593770502	0.144282024639763	0.126236279838052	0.265980748692277
transcriptomics_915	-0.0734420617404928	0.0399120618534722	0.0326445063268824	-0.0406145043402485	0.002935285680987
transcriptomics_916	-0.0535740627835891	0.130984550523969	-0.123600763510359	0.0452940192046783	0.348330489556824
transcriptomics_917	-0.318153487480938	-0.0805095417380245	0.331532416421842	-0.448832571030697	0.208528504375094
transcriptomics_918	-0.0606358621242624	0.136853783714979	0.0306978868157913	-0.590147667772204	0.00117859131515128
transcriptomics_919	0.00492357387876039	-0.221412682641867	-0.0104085318294292	0.0949642233065827	0.41175629448912
transcriptomics_920	0.0895177326965537	-0.166694811817799	0.0557351026872023	-0.338764944332576	0.105272416571596
transcriptomics_921	0.0638467437113087	-0.0197258797218421	0.056603248356924	-0.503482725923047	-0.282749380165558
transcriptomics_922	0.04341279979491	-0.035469883498642	0.0112297366848219	0.10040290577985	-0.159606525058403
transcriptomics_923	-0.131630050938636	-0.0285822214744965	0.140493213959412	-0.193032547959796	0.195805975084696
transcriptomics_924	-0.161325067553698	-0.00849598357020577	0.131951202121435	-0.535060383574782	0.481188745919726
transcriptomics_925	-0.0867720981465965	0.0492348724823399	-0.0319874691616068	-0.259339804912467	0.515537787678292
transcriptomics_926	-0.0639541616332965	-0.083807598847405	0.0503147917657286	-0.0501807179451085	0.320291155129439
transcriptomics_927	-0.125753812962203	0.0708309451419832	-0.0911173068714943	0.525737121321821	0.0536698279279827
transcriptomics_928	-0.177579847934121	-0.0723600354655906	0.119337635513378	0.198710330574916	0.183055662126741
transcriptomics_929	-0.0883313103149037	-0.19630378215517	0.243982232305848	-0.456160615056563	0.345743408880221
transcriptomics_930	-0.0483115053878958	-0.116093294978769	-0.0496598343034998	-0.323155876054195	0.948568858736334
transcriptomics_931	-0.0453694778284936	-0.259462562465914	0.0958206367365267	-0.12136722528873	0.626310115794716
transcriptomics_932	-0.0443593468352083	0.0240155560482546	0.102557667089745	-0.223550061360914	-0.191007271036154
transcriptomics_933	0.110199461981414	-0.330464695881248	-0.129146180426227	0.276099791381627	0.754802040477807
transcriptomics_934	-0.186041411291053	0.196100089296774	-0.0331885460472176	0.224997275461295	0.23086541309135
transcriptomics_935	-1.08987473271533e-05	-0.0224914301704736	-0.0953383470728579	0.0606983143862537	0.417330362335642
transcriptomics_936	-0.00467148341505785	0.0210255456208682	-0.033337783360694	-0.0311275083797527	-0.0805511727520394
transcriptomics_937	0.0261161425503312	0.0651474798179237	-0.168331695388609	0.0983607323945095	0.218506329272959
transcriptomics_938	-0.0945844453235133	-0.0940449690863091	0.143064588802202	-0.206251656507906	0.0161978069245671
transcriptomics_939	-0.139203171132562	0.252855884125925	0.0325881872825014	-0.241791348982576	-0.0445816818725858
transcriptomics_940	0.0852657437723443	-0.129006489913211	0.0829025075876211	-0.227031927644751	0.110106615564934
transcriptomics_941	-0.0889277404340505	-0.0210324847059215	0.101816474829565	-0.915256554205698	0.446218449735109
transcriptomics_942	-0.139705758811833	0.181896931236039	0.0559534799039079	-0.0433102593417339	-0.224902347308442
transcriptomics_943	-0.0485217576314575	-0.0572672455759414	-0.0543561311950799	0.241505518123229	0.248650961164317
transcriptomics_944	0.0719693321186812	0.0407875847687445	-0.106276678466572	-0.620922137435285	0.19340463102251
transcriptomics_945	-0.151672345054946	0.0597514463701247	0.0789330879961109	-0.436227359562077	0.546126038906064
transcriptomics_946	0.0166091624936937	0.191898010007395	-0.0401022583519666	-0.114267063149015	-0.276855412722941
transcriptomics_947	0.020200924505809	0.0684330678056794	-0.13595692567274	-0.0593893550606481	0.263219731614319
transcriptomics_948	-0.0744316888356411	-0.0334417603692606	-0.143349400331594	0.630221236359325	0.0947061928118602
transcriptomics_949	-0.172662573176522	-0.17866639086026	0.148642152398033	0.095434059267331	0.517770087054477
transcriptomics_950	-0.0987885584110785	-0.132986076583192	0.0945782783933008	-0.194378954066807	0.334154486893917
transcriptomics_951	0.00880927262466579	-0.127703825334754	0.0722147322241712	0.493771892903812	-0.443068824906487
transcriptomics_952	0.0644837929596312	0.209998938118861	-0.107697534595946	-0.69819987985881	0.187528439772121
transcriptomics_953	0.0235195193186208	-0.0222294506359014	0.0141662094266484	-0.209621513721509	0.331458353121255
transcriptomics_954	-0.088745484928107	0.0804579758901398	0.022065296713952	-0.134973789371455	0.391900017228805
transcriptomics_955	-0.0145131221693029	-0.196889727021731	0.104837390389095	-0.119974614951733	0.223779274915139
transcriptomics_956	-0.0813530141655097	-0.260908408373537	0.107190486544989	0.31004540929316	0.212715256781058
transcriptomics_957	0.117630793156932	-0.299045870040287	-0.131747146149357	0.395819822177599	0.778321860255835
transcriptomics_958	-0.0055710064228067	-0.137957458386113	0.160993063331718	-0.258405256649746	-0.188860705176504
transcriptomics_959	-0.0379528875392117	-0.0512810547809506	0.128937927101396	-0.397172657503322	0.0474987935374553
transcriptomics_960	-0.119760736301385	0.0703581980185731	0.0303037299856321	0.00499073735887584	-0.110238561593356
transcriptomics_961	-0.288223151066165	0.0649190123641706	0.202182004779947	-0.306598310354501	0.570948990458509
transcriptomics_962	-0.0329822586566484	0.132846185743231	-0.201760521519973	0.0949079010949996	0.465137193364268
transcriptomics_963	0.0246738409965385	-0.0531644135145558	0.08163899849415	-0.276891139746095	-0.0662369571149315
transcriptomics_964	-0.101559698685461	-0.0713415679691308	0.102049738930201	0.121371198597042	0.142704906789786
transcriptomics_965	-0.053791771436064	-0.0569691019570249	0.107429436239129	-0.305368575630435	0.194769081387495
transcriptomics_966	-0.0556085903196186	-0.0366051925555188	-0.0483802537371339	0.202877288095442	0.0963275035673893
transcriptomics_967	0.00281165957794806	-0.372575216418441	0.246390780820179	0.311317047707271	-0.210957316017979
transcriptomics_968	0.0682260736610396	-0.0855104574048327	-0.0452855942444274	-0.104652688845487	0.203154109127746
transcriptomics_969	-0.0674534761366605	-0.0147709036334503	0.0494006957616595	0.10343339716961	-0.139482140886086
transcriptomics_970	-0.0762818283109629	-0.172664856846518	0.122448740446801	0.0921336902347521	0.214110300341701
transcriptomics_971	-0.0953605763727309	-0.0754145958707812	0.107002466625583	-0.211979026157969	0.48410314336303
transcriptomics_972	-0.0927035480994199	0.0336250593343111	0.0193861922668374	0.063122461030131	0.152625070932634
transcriptomics_973	0.114100385668013	-0.122265839899113	-0.0234623231872604	-0.724874335784075	0.287689184275679
transcriptomics_974	-0.0886102302798591	-0.0841946147475681	0.133153399231873	0.0647973653283499	-0.0810935221427304
transcriptomics_975	0.0747957072526657	-0.214497491651326	0.106193075417754	0.280413155976798	0.134711901897201
transcriptomics_976	0.0777842372922109	0.0626370438110204	0.0485043471697292	-0.682457286978837	-0.45374399579551
transcriptomics_977	0.0533112749358224	-0.112023782544352	-0.073875354626941	0.417218467850511	0.192612602105111
transcriptomics_978	-0.297471227645073	-0.0355507399175534	0.197972392054627	0.1874722166583	0.174987681256223
transcriptomics_979	0.142995585839062	-0.102827504934527	-0.0506704064002015	-0.136065268503043	-0.0676720707735926
transcriptomics_980	-0.207865908054637	0.145837898409792	-0.0383987969706061	0.33093673102923	0.0133169644654309
transcriptomics_981	-0.19473455736877	0.157307846420368	0.223033646048068	-0.349303739575523	-0.430046617470279
transcriptomics_982	0.0854775330677581	0.0439867654731332	-0.207166381339875	-0.33613633522286	0.430448365183243
transcriptomics_983	-0.0369007577257639	-0.013575643471507	-0.0636130489064203	0.0218301937088792	0.270893398037149
transcriptomics_984	0.149470225312105	0.16067921286231	-0.108069792142439	-0.255269286715456	-0.410722470792029
transcriptomics_985	0.0538631692527147	-0.11017585170645	0.0294667080553471	-0.283877713330295	0.417456845985314
transcriptomics_986	-0.252439186549058	-0.0488799108537454	0.236899608936435	-0.33352537768696	0.501694265225737
transcriptomics_987	0.136703101218417	-0.173007095905547	-0.157524248326057	-0.0608013315742137	0.468042747556392
transcriptomics_988	-0.166951167744542	-0.0244497165577231	0.157673512739808	-0.536092431272072	0.484070397081241
transcriptomics_989	-0.118247037854457	-0.0806838948101762	0.214534599834441	-0.0762332073718501	0.0341716531923543
transcriptomics_990	-0.151489334490713	0.109478204800028	0.124504808341365	-0.624907118089801	0.146574885262072
transcriptomics_991	0.0782226504707439	0.0446589681738493	-0.108221302497855	-0.615358022871164	0.226511829986834
transcriptomics_992	-0.143196728435843	-0.0732540084933832	-0.0112375927681433	0.659377841526299	0.440591128405682
transcriptomics_993	-0.118551488320793	0.0892383214790711	0.0897566339021805	-0.224357478235163	-0.165312776852973
transcriptomics_994	-0.121923494364844	0.183377305468124	0.108655325740495	-1.26369404167719	0.16321407347034
transcriptomics_995	0.0400750728518163	0.0461539020421267	-0.133471310039724	0.24758344878816	0.178956185353877
transcriptomics_996	-0.266735903011423	-0.0762430930098228	0.189070040618394	0.137262465473917	0.360865405814238
transcriptomics_997	0.151721292039327	-0.0344578363320742	-0.0652702417712476	0.316265127732662	-0.517483569607295
transcriptomics_998	-0.123344928190937	0.0848492294850858	-0.0241394376681955	-0.0257136832769528	0.19358339747516
transcriptomics_999	0.0451717010669395	-0.294825565049507	0.102277970122856	-0.0337504323542653	0.177376491122639
transcriptomics_1000	-0.131055423193319	0.0638801032526149	0.029171741062295	-0.0665683203760151	0.282422855382589
transcriptomics_1001	-0.105515912418116	0.0914390249062697	-0.094652949062371	-0.0651871186078739	0.161479837167317
transcriptomics_1002	-0.0185768897248849	0.0166343723157735	0.0164776584411935	-0.0611683649509169	0.16182303108487
transcriptomics_1003	-0.0494839919360521	-0.184091516690417	0.0921279759918805	0.167969837853598	0.0978825485066715
transcriptomics_1004	-0.182748798807026	0.101327645679982	0.0102387527072434	0.11372592103422	0.110668324149026
transcriptomics_1005	-0.0275201114032788	0.0171012865336663	0.0846088024589078	-0.619891814085464	0.48164465536146
transcriptomics_1006	-0.037664596123253	-0.428449205434281	0.23381237647161	-0.214581254953006	0.620420610222662
transcriptomics_1007	-0.137553044748185	0.128403009868816	0.121115164023428	0.242396059418593	-0.196073957290575
transcriptomics_1008	-0.144882514552599	-0.0849520704438509	0.0890071691934784	0.164063725444246	0.243832879991089
transcriptomics_1009	0.0083768414784759	-0.237105983688698	0.126998032507199	0.128157043510496	0.0979831394252366
transcriptomics_1010	-0.0658670302103976	-0.0569169668815943	0.035561415065115	0.251250089058684	0.242756296201256
transcriptomics_1011	-0.137053045092034	-0.127885007484476	0.140852539545863	-0.251077820769054	0.45827608851471
transcriptomics_1012	-0.156547365726426	0.10193805048067	0.0187931549059146	0.157260338302556	0.0953990048021707
transcriptomics_1013	-0.273409238348723	0.00149141019852384	0.161020664180225	0.334973736188775	0.20204845103507
transcriptomics_1014	-0.0274738729642782	0.104379481615633	-0.093812402706168	0.248497511546562	0.240739814793453
transcriptomics_1015	-0.192478703298332	-0.251435234567426	0.261918844118451	0.414665955406856	0.495856348948196
transcriptomics_1016	-0.154295834423372	0.060159361337929	0.0938632848571697	0.672185996070292	-0.272718328303021
transcriptomics_1017	0.0379046704854081	-0.16609188090633	-0.00355709894511064	0.193099429502733	0.226151792544394
transcriptomics_1018	-0.186186383218976	0.00811109724463989	0.0667358830590852	0.179127361471043	0.418173096366457
transcriptomics_1019	-0.176200591631785	0.138667593899825	0.0487593252414752	-0.26511789412053	-0.016020835211993
transcriptomics_1020	0.007816904797336	0.111072658400237	0.00887841701951245	-0.497740360668968	0.0089869028263424
transcriptomics_1021	-0.0737902102818238	0.180901802253086	0.0150933766626442	-0.351901745752128	-0.1642693415214
transcriptomics_1022	-0.129741779473449	0.00660362489731787	0.00153723602836483	-0.0795608975071	0.442626788391851
transcriptomics_1023	0.0509323057061527	0.020285801320361	0.00260516390890613	-0.198257440588092	-0.029597567665032
transcriptomics_1024	-0.0223168151938871	-0.140870047922094	0.0128463633902724	0.255457149365656	0.283633575401517
transcriptomics_1025	0.0137264777145214	-0.0422946556513926	-0.00400238947147085	-0.143366218992744	0.164695017530393
transcriptomics_1026	-0.0192779939845385	-0.145703839498851	0.0120360469876974	0.455023053128427	0.349470037615633
transcriptomics_1027	-0.142830438911087	0.172565266478611	-0.0585253173553537	0.316208580698848	-0.0283045870236219
transcriptomics_1028	0.0136258548916902	0.0145876950731801	-0.0556364915444981	0.0134768923436535	0.225278564118666
transcriptomics_1029	-0.0997344797894335	-0.0197894769755033	-0.00978375314854112	-0.28916678105729	0.557704706651964
transcriptomics_1030	0.0592409620990467	0.0869895378286739	-0.0464982807886366	-0.472116566219146	0.338617904246165
transcriptomics_1031	0.029967259664352	-0.280469449951744	0.106564405579333	-0.0325320845711082	0.239693643029141
transcriptomics_1032	-0.13406719503339	0.0375028146413078	0.0175533648924132	0.10205296005104	0.234027407377185
transcriptomics_1033	-0.184425365094751	-0.0133479196764777	0.0592944095111187	0.186513296047184	0.310182216771464
transcriptomics_1034	-0.0614248941984536	-0.0773230326970201	0.023246140771271	-0.0781923037446527	0.480197313865252
transcriptomics_1035	-0.0519078610619434	0.0537619369999271	0.0686402646465237	-0.228861633269132	-0.00729135807653113
transcriptomics_1036	0.0480285691007658	-0.0640333471622184	-0.0784004822392878	-0.386469809433975	0.391298523388055
transcriptomics_1037	-0.0310424983701707	-0.054968158482125	-0.0304660844970435	-0.0983679130267252	0.451758398276805
transcriptomics_1038	-0.139045230247058	0.0580704657719893	0.0748698490427017	0.0182394407925738	-0.0210207886042029
transcriptomics_1039	0.18518584241874	-0.172241372069565	-0.0175934054594003	-0.540692606442095	0.592074629322209
transcriptomics_1040	-0.170786316863922	0.232893313913137	0.113454834536022	-0.793428931596298	-0.0679871866786947
transcriptomics_1041	0.140646979754432	-0.355346383607298	0.152981859309089	-0.326849469468534	0.221974537092499
transcriptomics_1042	-0.142492147275978	0.00235982307281749	0.120663771342635	-0.235274095730318	0.289393622488255
transcriptomics_1043	-0.0177247050907149	-0.218359746175774	0.167881670004792	-0.34970825816314	0.22821785463722
transcriptomics_1044	-0.0465245749230856	0.0585151061751101	0.0368996671568709	-0.0503010707213632	0.0347156395939551
transcriptomics_1045	-0.0386486325605644	-0.284232119168079	0.184611300233285	-0.0755418861970367	0.375218248978552
transcriptomics_1046	-0.153382164416847	0.170407945777212	-0.0141766513784386	0.31920634117329	-0.116247843004707
transcriptomics_1047	-0.10450488023382	-0.023940723781293	-0.0118618512468177	0.533607293921458	0.0228310261627591
transcriptomics_1048	0.0716247189411618	0.0470554476033319	-0.00827626722705603	-0.963155633221784	0.439831570452542
transcriptomics_1049	0.0838751824545819	-0.108028849118932	-0.165924537093007	0.263662111234871	0.324626689398955
transcriptomics_1050	-0.259172152190793	-0.159735206732391	0.348610657520441	-0.980206858236341	0.538382892852681
transcriptomics_1051	-0.288295392351295	0.120632298476221	0.0874559709814566	0.361587911052114	0.235662528900085
transcriptomics_1052	-0.234748031817373	0.0307625054271502	0.106164481040368	-0.276071936017903	0.363604976218772
transcriptomics_1053	-0.158528604055883	0.0489052032698203	0.0803579149442471	-0.298820109479653	0.207414793986253
transcriptomics_1054	0.0643212682471875	-0.0694843213130235	0.161169144961881	-0.237745051186267	-0.389385464546148
transcriptomics_1055	-0.0170163782628644	-0.127710533041352	-0.0114407832732807	0.577239460928648	0.0351187648811565
transcriptomics_1056	-0.194607257072793	-0.0692176080090464	0.16944989482837	0.139481150565369	0.17633835444911
transcriptomics_1057	-0.0576595921618766	-0.0601567527920421	0.0821874255839727	0.405036869041618	-0.0124005961262582
transcriptomics_1058	-0.137016214201946	-0.09491743478637	0.0986261890897161	0.0921225124356443	0.40444383538
transcriptomics_1059	-0.148169881106704	0.0582315371617295	0.174292198266612	-0.159605464783673	-0.327402385721452
transcriptomics_1060	0.0897942369904641	-0.120696452692326	0.0651680962856625	-0.300866548982953	-0.33583381400926
transcriptomics_1061	-0.0806929311129445	-0.318839678584909	0.240584789881319	0.0029586716942773	0.0598229543919613
transcriptomics_1062	-0.0504311139393478	-0.00904562672853499	0.014565047588942	0.14673139161189	-0.124747939975396
transcriptomics_1063	-0.103821418754298	0.0272925629380293	0.0646680359548644	0.319639315409178	-0.066056201322721
transcriptomics_1064	-0.0686899208485902	-0.0560948660319022	0.0563665465900207	0.107316883635057	0.0354961359219962
transcriptomics_1065	-0.0805943479596928	0.0593938374711392	0.0472127373321199	-0.420063194912563	0.340225245436709
transcriptomics_1066	-0.0832728772514897	0.116360428526455	0.127576735626134	-0.68511563013751	0.165595795831736
transcriptomics_1067	0.210941063872796	-0.10008776426984	-0.105893205708469	-0.903691046569762	0.388660164989326
transcriptomics_1068	-0.0495931046110092	-0.127794797663818	-0.0382033188220933	0.239194049965701	0.147433175410998
transcriptomics_1069	-0.180805973946287	0.0672792560322171	0.132962875526355	-0.558371191184232	0.323643330028416
transcriptomics_1070	0.2366683964006	-0.162990767293097	-0.138905084111842	-0.0880331529398588	0.237097738185101
transcriptomics_1071	-0.206462359383314	-0.0990124093272071	0.178438178257239	-0.0730652093868948	0.446832330201612
transcriptomics_1072	-0.186490698514944	0.253152060517365	0.0464733066573147	-0.654388157221202	0.21571621873268
transcriptomics_1073	0.235030677490479	-0.298683968713088	0.118108202400379	-0.656421363022774	0.146493701652499
transcriptomics_1074	0.0364373286639869	-0.103942589346746	0.0198512214999408	-0.401575380090811	0.379108387999738
transcriptomics_1075	-0.146513151927842	-0.0384265304490711	0.0917990652886631	-0.239012008833605	0.28187765756669
transcriptomics_1076	-0.316677781202743	0.18142255499511	0.156307465781797	-0.301930040227141	0.343574406021292
transcriptomics_1077	-0.102989143788369	-0.0132598182824202	0.223379970250544	0.18105462520937	-0.670767617507713
transcriptomics_1078	0.0312447912202887	-0.0517889744458703	-0.0973562845283355	0.199308429345386	0.326624234344195
transcriptomics_1079	0.0318510964228548	0.0410631746794749	0.11246974371743	-0.752975617256451	-0.157354888493378
transcriptomics_1080	-0.0814549227535247	0.00865213606973427	-0.0141329414487914	-0.0865046306281639	0.212358728792763
transcriptomics_1081	-0.0859927434610306	-0.141776061287971	0.126999333250078	0.17034259670166	0.093046946416433
transcriptomics_1082	-0.260546369129341	0.223778885916642	-0.0315211275802038	0.115728660508542	0.392904365889208
transcriptomics_1083	0.075251065661115	-0.0534989370223678	-0.0781347774888698	0.280880610110538	0.107149773789964
transcriptomics_1084	-0.0743407525250542	-0.130139703204204	0.14352462724753	0.266671720528761	-0.271733132976875
transcriptomics_1085	-0.0198883317643913	-0.0462751808296334	0.0466445008183766	-0.177267096276742	-0.125104943938814
transcriptomics_1086	-0.223417790137418	0.0900348958687853	0.138172906909943	0.255534712158711	-0.306726320627633
transcriptomics_1087	-0.119081258814005	-0.17540616252566	0.074667481519704	0.611455522710063	0.142257687708035
transcriptomics_1088	-0.205426923402537	0.169426161488524	-0.00441856610121543	-0.420289562502813	0.447826585366728
transcriptomics_1089	0.0595892868766032	0.165394965706135	-0.146517615482864	-0.226507250109219	-0.0289889702105777
transcriptomics_1090	-0.0263160733179308	-0.0667819474851933	0.11728271415939	-0.150693717143645	0.147239552725644
transcriptomics_1091	-0.229845133307847	0.0347440538450646	0.19596526978712	-0.22976184817252	0.151453172757494
transcriptomics_1092	-0.148542659675075	-0.109545234495615	0.148745507445977	-0.352784021646718	0.452863389169197
transcriptomics_1093	-0.165210352207432	-0.150720465474328	0.179408074378082	-0.0981066958967301	0.206677298468958
transcriptomics_1094	0.16616688865806	0.104919390753082	0.0751151748763071	-1.08890626360701	-0.513629224971205
